This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Wed Aug 18 23:51:48 2021

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ACWG ESM","ACWG TSM","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"272219353","3961.01","","3","4","3","3","1","4","4","369.3","6683.6","1","0","0","PC","PC","12.8669","0.069","1","qlp","355.744456","62.290124","-3.074","0.078","-1.97","0.06","2458980.58594","0.001378","3.543445","0.000037","2.004","0.254","20.119383","0.018973","18360","17.4749","","","170.027","1005","35","9842","2286.46","5354","153.8","","","","","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"271761420","3962.01","","3","4","3","3","1","4","4","37.1","34.5","0","0","0","PC","PC","12.4615","0.035","1","qlp","355.081093","62.136748","-2.564","0.029","-3.162","0.029","2458981.766887","0.003112","3.350072","0.000071","1.65","0.219","4.918652","0.009539","4520","8.78554","17.8487","1.18789","249.092","1106","14","836.639","14.7315","6238","259.6","3.7","0.09","2.57","0.12","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"271439193","3963.01","","3","4","3","3","1","4","4","10.2","38.5","0","0","0","PC","PC","12.2996","0.037","1","qlp","354.138342","60.526208","-2.69","0.033","-11.485","0.032","2458979.405055","0.005177","6.23338","0.000231","2.429","1.048","2.793934","0.034506","2570","31.7809","8.52654","1.04505","282.796","1142","11","488.547","4.733","6016","275.6","4.1","0.09","1.55","0.07","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"270435047","3964.01","","3","4","3","3","1","4","4","13.2","36.2","0","0","0","PC","PC","12.8114","0.023","1","qlp","351.796938","60.231831","1.701","0.026","-2.624","0.022","2458979.203279","0.013274","1.801196","0.000185","3.23","0.861","2.478305","0.015488","2280","14.2653","9.1446","0.892622","8355.02","2663","10","1153.23","21.515","7588","212","4.09","0.09","1.99","0.07","","","17,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"269043098","3965.01","","3","4","3","3","1","4","4","31.7","34.7","0","0","0","PC","PC","12.8051","0.014","1","qlp","349.095834","64.72187","-0.507","0.027","-0.348","0.026","2458977.18273","0.003124","4.7254","0.000116","5.016","0.324","6.883628","0.003906","6320","3.59794","17.1645","0.813668","2005.59","1864","23","870.816","12.102","7220","152.6","3.98","0.08","2.15","0.09","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"262880826","3966.01","","3","5","5","3","1","4","4","47.4","127.2","0","0","0","PC","APC","12.0753","0.006","1","qlp","225.380859","38.533274","","","","","2458980.862708","0.000939","3.996838","0.00014","2.959","0.331","13.547297","0.007065","12400","6.50672","11.5453","1.27376","355.535","1209","71","","","5313.6","49.6","","","1","0.11","0.416","0.047","23,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-29"
"256867493","3967.01","","3","4","3","3","1","4","4","4.7","22.6","0","1","0","PC","PC","12.1661","0.007","1","qlp","301.673149","61.169351","0.967","0.053","-4.032","0.04","2458976.971387","0.004819","4.671098","0.000129","1.391","0.34","1.292795","0.007622","1190","7.01986","6.34426","0.595214","188.029","1031","8","920.632","22.887","7211","123.1","4.14","0.09","1.79","0.08","","","14,15,16,17,21,24","low SNR found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"252071095","3968.01","","3","4","3","3","1","4","4","17.1","68","0","0","0","PC","PC","11.7345","0.006","1","qlp","354.146668","58.133654","","","","","2458979.059103","0.002131","2.21702","0.000038","1.548","0.243","2.913679","0.005393","2680","4.96691","","","168.242","1003","16","","","4656","227.3","","","","","","","17,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"252049912","3969.01","","3","4","3","3","1","4","4","48.5","62.4","0","0","0","PC","PC","12.5806","0.006","1","qlp","353.643525","54.541652","-2.926","2.146","3.814","2.146","2458974.873306","0.002725","3.852353","0.000071","3.968","0.253","13.734206","0.009305","12570","8.57001","","","543.437","1345","21","608.077","","5371.2","266.3","","","","","","","17,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"219379012","397.01","","5","5","5","5","5","5","5","56","193.8","3","0","1","PC","FP","10.231","0.006","1","qlp","76.833621","-48.115889","-29.75","0.044","9.784","0.049","2458412.489136","0.00312","1.54683","0.00029","1.156","0.232","4.150539","0.527708","3815.48999","485.919006","6.8591","2.48239","3549.790283","1968.658691","18","167.009","0.6115","5973.5","185.899994","3.89","0.12","1.01","0.06","-0.880207","0.0951969","4","close companion star 219379014","2019-01-16","2019-12-17","2021-06-01"
"237221436","3970.01","","3","4","3","3","1","4","4","6.8","22.9","0","0","0","PC","PC","13.3604","0.008","1","qlp","296.066251","77.23545","-1.088","0.026","7.764","0.029","2458961.511357","0.011948","10.59976","0.000755","5.375","0.623","4.885933","0.00647","4490","5.95927","10.2235","","182.063","1023","16","878.69","12.865","5647","122","4.08","","1.51","","","","14,17,18,19,20,23,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"237077180","3971.01","","3","4","3","3","1","4","4","24.9","71.9","0","0","0","PC","PC","13.4642","0.015","1","qlp","307.0945","61.93367","","","","","2458977.706845","0.003146","3.22929","0.000058","2.393","0.345","9.925429","0.016869","9100","15.5372","","","","","17","","","","","","","","","","","15,17,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"284206913","3972.01","TIC 284206913.01","3","4","3","3","1","4","4","49.9","197.7","1","0","0","PC","PC","10.7486","0.006","1","qlp","9.305074","61.205097","147.833","0.038","-20.892","0.038","2458768.01174","0.0004","10.51135","0.00003","3.148","0.038","17.070987","0.001323","15600","1.21819","11.565","0.59272","62.8965","784","139","162.569","0.702","5908","284.9","4.54","0.09","0.92","0.05","","","24","found in faint-star QLP search; CTOI from Olmschenk et al. (2021)","2021-06-23","2021-06-23","2021-06-25"
"233654042","3973.01","","3","4","3","3","1","4","4","17.2","56.6","0","0","0","PC","PC","13.0646","0.008","1","qlp","229.67991","44.456204","-2.353","2.186","-10.91","2.186","2458978.34798","0.003595","2.06118","0.000328","1.614","0.264","5.11499","0.012033","4700","11.0827","","","651.206","1407","13","701.76","","6213","415.5","","","","","-0.154","0.064","23,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"156007004","3974.01","","3","4","3","3","1","4","4","55.2","115.8","1","0","0","PC","PC","13.3926","0.006","1","qlp","236.236361","45.627745","-25.992","0.028","22.655","0.034","2458980.221292","0.000784","1.792224","0.000056","1.683","0.097","20.019844","0.00581","18270","5.35104","12.696","","346.184","1201","50","467.428","3.5335","5095.7","92.4","4.47","","0.89","","0.424","0.09","23,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"155947004","3975.01","","3","4","3","3","1","4","4","6.4","142.8","0","1","0","PC","PC","11.8993","0.006","1","qlp","227.305873","44.700876","15.141","0.032","-26.11","0.049","2458973.711868","0.001849","9.425891","0.000127","2.406","0.19","4.842308","1.537677","4450","1415.25","9.65497","2.8658","76.541","824","16","135","0.3895","4507","123.7","4.64","0.1","0.67","0.05","","","16,23,24","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"154293917","3976.01","","3","4","3","3","1","4","4","24.8","68.7","0","0","0","PC","PC","11.8136","0.007","1","qlp","224.356008","44.274322","-19.913","0.032","9.882","0.046","2458978.133817","0.000974","6.608099","0.000057","3.928","0.183","7.342635","0.001269","6740","1.16844","12.1125","0.538039","298.497","1157","24","516.087","5.8525","5993","102.9","4.12","0.07","1.5","0.06","0.094","0.017","16,23,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"116382006","3977.01","","3","4","3","3","1","4","4","12","123","0","0","0","PC","PC","11.379","0.007","1","qlp","231.126555","46.694516","19.527","0.034","-59.225","0.044","2458935.796591","0.001518","23.257514","0.000345","7.579","0.348","10.19939","0.018029","9350","16.6056","10.9014","0.673473","164.45","997","63","221.536","0.9935","5627","124.1","4.55","0.08","0.88","0.04","","","16,23,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"468329664","3978.01","","3","4","3","3","1","4","4","27.5","21.2","1","0","0","PC","PC","13.4497","0.008","1","qlp","11.370172","78.447722","5.559","0.031","1.634","0.033","2458977.250719","0.003205","3.547237","0.000093","4.48","0.341","7.167752","0.004247","6580","3.91136","16.2823","","1000.74","1566","22","987.539","21.2415","5548","122","3.82","","2.02","","","","18,19,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"444523623","3979.01","","5","5","5","5","5","5","5","14.7","42.9","0","0","0","PC","FP","12.9447","0.019","1","qlp","14.558693","61.099519","-0.492","0.026","-4.173","0.025","2458979.93011","0.006891","2.041659","0.000121","3.521","0.95","3.512604","0.0189","3230","17.4073","8.90978","0.818121","5195.14","2365","13","871.833","14.29","6806","179.2","4.22","0.09","1.56","0.07","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-09"
"1129033","398.01","","5","5","5","5","5","5","5","394.6","379.1","0","0","4","KP","KP","9.62713","0.007","1","qlp","37.155522","-7.060667","93.889","0.129","-1.567","0.207","2459168.520848","0.000056","1.360029","","2.054","0.062","21.591418","0.000023","19690","0.021102","14.4775","0.665387","1334.45","1683","124","105.166","1.1955","5500","","4.48298","","0.93","0.04","0.07","0.03","4,31","WASP-77A b","2019-01-16","2021-02-01","2021-06-01"
"312548829","3980.01","","3","4","3","3","1","4","4","29.6","71.1","0","0","0","PC","PC","11.863","0.006","1","qlp","12.841937","59.575861","17.157","0.04","3.013","0.041","2458976.727385","0.001551","3.608899","0.000039","1.684","0.144","5.04954","0.004433","4640","4.08257","11.4777","0.67495","174.015","1011","22","486.721","7.9765","5854","169.2","4.04","0.08","1.63","0.08","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"312548415","3981.01","","3","4","3","3","1","4","4","14.4","36.6","0","0","0","PC","PC","12.9165","0.013","1","qlp","12.855316","59.409908","1.598","0.023","-2.099","0.025","2458981.5001","0.007903","2.24375","0.000141","3.821","0.638","3.131432","0.009451","2880","8.70425","10.0826","0.775679","5651.55","2415","10","1172.52","27.93","7209","146.3","4.06","0.09","1.96","0.09","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"25773352","3982.01","","3","4","3","3","1","4","4","18.3","23.1","0","0","0","PC","PC","12.9324","0.011","1","qlp","352.556471","53.156351","-3.06","0.025","-2.821","0.022","2458973.346371","0.003797","5.344168","0.000169","4.156","0.385","6.261001","0.007087","5750","6.52696","17.2871","0.992907","1282.17","1667","18","1619.19","48.09","7469","143.4","3.95","0.08","2.3","0.1","","","17,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"20303110","3983.01","","5","5","5","5","5","5","5","41.5","142.7","0","0","0","PC","FA","11.208","0.018","1","qlp","228.83295","40.266956","-7.83","2","-74.56","2","2458975.507347","0.000794","3.896152","0.000108","1.742","0.257","9.399617","0.005572","8620","5.13169","8.40446","0.509456","152.54","979","64","","","5477.2","22.6","","","0.87","0.05","0.104","0.021","23,24","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-15"
"20182780","3984.01","","3","4","3","3","1","4","4","20.8","119.6","0","0","0","PC","PC","13.4609","0.007","1","qlp","226.337147","36.786975","-48.936","0.051","42.685","0.055","2458974.955516","0.001126","4.352916","0.000195","1.96","0.105","24.719192","0.018846","22510","17.3572","7.43426","0.307242","15.4386","552","31","108.883","0.4305","3422","157","4.77","0.01","0.46","0.01","","","23,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"604863428","3985.01","","3","4","3","5","5","5","5","21.7","26.8","0","0","0","PC","FP","13.2638","0.006","1","qlp","8.762537","58.13642","-9.27","0.405","3.321","0.435","2458981.690526","0.007476","3.235854","0.000173","3.777","0.598","5.944363","0.017442","5460","16.0641","","","656.917","1410","11","1432.74","829.62","5095.6","1222.5","","","","","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-15"
"470911286","3986.01","","3","4","3","3","1","4","4","20.1","26.3","0","0","0","PC","PC","12.5225","0.121","1","qlp","1.129367","66.403045","-24.456","0.031","5.743","0.029","2458981.484997","0.00789","1.621247","0.000086","3.262","0.477","1.194967","0.003855","1100","3.55088","10.3122","","1846.95","1826","10","614.539","7.1835","4949","122","","","3.11","","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"452972453","3987.01","","5","5","5","5","5","5","5","12.9","40.8","0","0","0","PC","FA","12.753","0.019","1","qlp","8.762379","58.136446","","","","","2458981.689588","0.007283","3.235825","0.000146","3.629","0.682","3.545282","0.011948","3260","11.0042","","","","","11","1308.27","","","","","","","","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-15"
"452938965","3988.01","","3","4","3","3","1","4","4","29.8","57.4","0","0","0","PC","PC","12.2454","0.063","1","qlp","8.508428","58.844293","2.964","0.038","-6.464","0.036","2458979.084306","0.002561","2.874366","0.00005","4.106","0.268","4.28625","0.002252","3940","2.07445","13.6794","0.767849","2251.89","1919","26","773.366","17.554","6334","394.2","3.86","0.11","2.17","0.11","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"444413256","3989.01","","3","4","3","3","1","4","4","56.6","303.9","0","0","0","PC","PC","11.9551","0.026","1","qlp","6.386516","63.040637","-3.39","0.039","-0.993","0.037","2458975.278323","0.002073","4.01042","0.000064","2.39","0.233","5.496859","0.005832","5050","5.3711","","","5608.79","2410","22","2949.29","247.26","12373","141","","","","","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"219388773","399.01","","5","5","5","5","5","5","5","9","77.7","3","0","1","PC","FP","10.6793","0.006","1","spoc","77.047577","-50.858906","-0.317","0.055","-27.908","0.071","2458412.386597","0.003344","1.571151","0.000355","1.335381","0.194366","0.858541","0.116499","790.433228","107.293594","3.541384","0.532752","715.677246","1319.164795","7.349477","106.507","0.4305","4752.799805","64","4.37","0.12","0.982066","0.103283","0.08","0.08","4","follow-up in progress","2019-01-16","2019-12-17","2021-06-01"
"420446142","3990.01","","5","5","5","5","5","5","5","17.5","26.7","0","0","0","PC","FP","11.6697","0.011","1","qlp","5.117344","63.031396","-3.36","0.042","-1.62","0.033","2458980.604616","0.006048","5.842364","0.000222","2.416","0.419","2.478305","0.007578","2280","6.97953","18.7395","1.43879","716.73","1441","10","1552.26","58.935","8648","158.4","3.6","0.08","3.85","0.19","","","17,18,24","V-shaped found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-09"
"418133917","3991.01","","3","4","3","3","1","4","4","28.3","15.4","0","0","0","PC","PC","12.1197","0.016","1","qlp","0.202398","62.803046","6.569","0.044","-2.549","0.042","2458981.868452","0.007024","2.277485","0.000118","3.756","0.592","1.651575","0.004339","1520","3.99662","17.7506","","1146.77","1621","12","1089.93","37.43","4827","122","","","4.7","","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"403347341","3992.01","","3","4","3","3","1","4","4","28.6","37.4","1","0","0","PC","PC","12.4316","0.006","1","qlp","5.625421","57.873275","-9.079","2.091","-7.725","2.091","2458971.988273","0.002416","6.397951","0.000102","2.438","0.296","9.060165","2.005784","8310","1845.69","","","233.833","1089","24","673.065","","5324","314","","","","","","","17,18,24","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"403340402","3993.01","","3","4","3","3","1","4","4","33","95.9","0","1","0","PC","PC","11.5625","0.006","1","qlp","5.438019","59.105755","-2.415","1.319","-1.114","1.319","2458980.217286","0.003575","2.223173","0.000044","1.734","0.271","4.558792","0.010062","4190","9.26765","9.78153","","744.626","","16","457.461","","6424","","","","1.44","","","","17,18,24","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"372505528","3994.01","","3","4","3","3","1","4","4","13.9","57.3","0","0","0","PC","PC","11.0986","0.006","1","qlp","6.140224","62.235631","-8.743","0.043","0.395","0.042","2458977.165523","0.002876","3.897414","0.000078","2.061","0.378","2.162768","0.003493","1990","3.21743","6.8757","0.423689","504.623","1320","19","400.234","5.4845","6827","188.2","4.25","0.09","1.51","0.07","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"347210614","3995.01","","3","4","3","3","1","4","4","78.9","190.1","0","0","0","PC","PC","12.1602","0.006","1","qlp","1.595472","56.192444","2.398","1.677","-5.272","1.677","2458971.611553","0.000989","6.421943","0.000057","4.238","0.187","22.99891","0.033999","20960","31.314","","","771.109","1468","81","741.884","","6197","487.1","","","","","","","17,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"347011522","3996.01","","3","4","3","3","1","4","4","8.6","63.9","0","0","0","PC","PC","12.0205","0.013","1","qlp","1.186715","54.196681","-5.079","0.049","-8.636","0.041","2458973.929734","0.006897","17.204572","0.000862","4.987","0.656","4.100961","2.14002","3770","1969.09","21.5086","8.69046","434.974","1272","11","659.762","14.4015","6278","139","4.03","0.09","1.77","0.08","","","17,24","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"327004130","3997.01","","3","4","3","3","1","4","4","25","66","0","0","0","PC","PC","12.9854","0.022","1","qlp","3.392818","59.896534","-6.894","0.03","-2.069","0.024","2458980.915963","0.001826","3.459928","0.000056","1.326","0.254","7.692484","0.022237","7060","20.4806","12.4969","0.917513","138.213","955","15","654.004","8.166","5997","191.2","4.21","0.08","1.37","0.07","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"320281287","3998.01","","3","4","3","3","1","4","4","87.1","74.7","0","1","0","PC","PC","12.1134","0.006","1","qlp","7.636991","56.331467","40.387","0.042","-3.846","0.041","2458980.38827","0.000679","1.814499","0.000008","2.064","0.23","14.537179","0.01048","13300","9.65272","14.4323","0.848094","1568.49","1753","78","399.813","5.5985","5696","148.9","4.31","0.08","1.17","0.06","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"284528889","3999.01","","3","4","3","3","1","4","4","18.7","39.2","0","1","0","PC","PC","11.6437","0.042","1","qlp","9.945507","62.393358","33.535","0.045","-8.554","0.042","2458981.890738","0.004632","4.112385","0.000134","3.474","0.666","2.293324","0.005233","2110","4.81944","9.65749","0.752702","570.966","1361","16","525.173","8.3505","5659","262.1","3.78","0.09","2.14","0.12","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"35857242","400.01","","5","5","5","5","5","5","5","57.5","57.8","0","0","3","KP","KP","11.3161","0.008","1","qlp","41.63916","-0.464125","11.247","0.07","-34.464","0.067","2459169.279248","0.000597","3.634445","0.000004","3.871","0.143","10.06788","0.000923","9230","0.849809","14.25","0.706771","1133.73","1616","94","414.234","7.513","6272","","4.25771","","1.42","0.07","","","4,31","WASP-138b","2019-01-16","2021-02-01","2021-06-01"
"283015592","4000.01","","3","4","3","3","1","4","4","54.1","77.6","0","0","0","PC","PC","12.5696","0.024","1","qlp","0.974631","64.77632","-2.869","0.033","-1.98","0.028","2458976.490639","0.002046","3.702766","0.000052","3.56","0.193","12.250817","0.005618","11220","5.17456","20.3427","0.888135","1798.03","1814","31","878.067","15.691","7493","216.7","4.12","0.08","1.9","0.07","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"83148519","4001.01","","3","4","3","3","1","4","4","8.3","42.1","0","1","0","PC","PC","11.7194","0.006","1","qlp","2.528952","64.572568","38.466","0.046","-7.044","0.039","2458973.570023","0.003619","4.898393","0.000127","2.734","0.305","2.315085","0.003384","2130","3.11638","5.11295","0.342074","240.249","1096","14","315.572","2.672","5696","459.4","4.37","0.13","1.09","0.06","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"83053699","4002.01","","3","4","3","3","1","4","4","35.7","37.2","0","0","0","PC","PC","12.9214","0.009","1","qlp","2.335558","60.159078","0.806","0.024","-4.529","0.024","2458981.831744","0.004074","3.337942","0.000099","3.267","0.686","7.845579","0.018964","7200","17.4662","18.493","1.35422","1220.48","1646","16","1083.39","21.485","6274","135","3.86","0.09","2.15","0.11","","","17,18,24","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"399346877","4003.01","TIC 399346877.01","3","4","3","3","1","4","4","19.9","52.9","0","0","0","PC","PC","12.9762","0.014","1","qlp","26.462243","63.924718","6.212","0.02","4.976","0.025","2459001.943405","0.0022","3.960696","0.00008","3.359","0.27","6.402972","0.004987","5880","4.59316","10.6181","0.568671","936.267","1541","14","626.396","6.7525","6647","146.7","4.29","0.1","1.4","0.06","","","18,24,25","found in faint-star QLP search; CTOI from Olmschenk et al. (2021)","2021-06-23","2021-06-23","2021-06-25"
"397924314","4004.01","","3","4","3","3","1","4","4","27.6","68.4","0","0","0","PC","PC","12.849","0.006","1","qlp","22.973494","66.819333","-7.573","2.232","8.172","2.232","2459000.585627","0.00203","5.379778","0.000096","2.884","0.259","10.484383","0.008693","9610","8.00667","7.2858","0.451776","109.947","902","20","515.607","","4930.3","133.5","","","0.76","0.04","","","18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"395773226","4005.01","","5","5","5","5","5","5","5","14.5","41.5","0","0","0","PC","FP","11.7899","0.006","1","qlp","34.119911","76.253181","8.866","0.043","-49.591","0.062","2459008.270987","0.005615","3.847166","0.000114","2.214","0.422","1.923456","0.006966","1770","6.4163","7.48475","0.678934","173.747","1011","11","329.268","3.4895","5115","159.8","3.91","0.09","1.69","0.11","","","18,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-09"
"390048041","4006.01","","5","5","5","5","5","5","5","72.9","170.5","0","0","0","PC","FA","12.715","0.018","1","qlp","23.9436","65.638786","-10.022","2.187","3.159","2.187","2459006.783724","0.002857","3.04936","0.000081","3.538","0.416","4.624212","0.004821","4250","4.44061","","","430.674","1269","16","","","4579.5","433.4","","","","","","","18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-15"
"389910188","4007.01","","3","4","3","3","1","4","4","37.5","119","0","0","0","PC","PC","12.4705","0.006","1","qlp","23.655685","62.325517","5.9","0.027","-2.89","0.032","2459001.875356","0.001362","4.543204","0.000048","3.731","0.142","13.448358","0.00472","12310","4.34745","12.9806","0.538789","1680.11","1783","37","511.571","6.42","7998","592.7","4.6","0.1","1.16","0.04","","","18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"379629854","4008.01","","3","4","3","3","1","4","4","7.9","39.6","0","0","0","PC","PC","10.702","0.006","1","qlp","34.293884","70.39598","13.076","0.038","-7.418","0.045","2459008.075403","0.00746","2.827772","0.00013","2.091","0.463","0.749417","0.003806","690","3.50566","4.42229","0.395604","839.663","1499","9","311.774","2.6125","6603","501.3","4.16","0.12","1.62","0.08","","","18,19,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"368734712","4009.01","","3","4","3","3","1","4","4","29","25.6","0","0","0","PC","PC","12.1693","0.014","1","qlp","12.779931","70.94581","8.988","0.039","-3.905","0.035","2459008.328175","0.001964","4.327088","0.000072","2.348","0.479","5.63873","0.008216","5180","7.56739","14.2796","0.905382","368.756","1220","26","670.801","10.726","5994","151.8","3.92","0.08","1.91","0.09","","","18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"259701242","401.01","","5","5","5","5","5","5","5","4","9.3","1","6","1","PC","FP","8.235","0.006","1","qlp","74.466453","-53.817948","25.215","0.037","-14.105","0.047","2458384.175537","0.00571","2.4861","0.0005","2.304","0.294","0.18243","0.000566","168.009995","0.521377","1.40943","0.088487","825.992981","1493","10","64.4827","0.0832","5928","85.599998","4.48","0.25","0.99","0.03","","","4","may be on 259701232","2019-01-16","2019-12-17","2021-06-01"
"352682207","4010.01","","3","4","3","3","1","4","4","16.3","75.6","0","0","0","PC","PC","11.5163","0.006","1","qlp","20.21482","66.072201","38.616","0.038","-20.377","0.045","2459000.047133","0.002226","5.413598","0.000418","2.715","0.329","5.04954","0.005433","4640","5.00436","6.12246","0.452762","102.009","885","20","177.504","0.988","4888","137.7","4.45","0.09","0.88","0.06","","","24,25","found in faint-star QLP search; part of multi-planet system","2021-06-23","2021-07-06","2021-07-06"
"352682207","4010.02","","3","4","3","3","1","4","4","7.2","57.4","0","0","0","PC","PC","11.5163","0.006","2","qlp","20.21482","66.072201","38.616","0.038","-20.377","0.045","2458985.976299","0.003418","14.686684","0.002528","4.116","1.146","5.104081","0.01763","4690","16.2381","6.39639","0.569885","45.4475","723","17","177.504","0.988","4888","137.7","4.45","0.09","0.88","0.06","","","24,25","found in faint-star QLP search; part of multi-planet system","2021-06-23","2021-07-06","2021-07-06"
"352682207","4010.03","","2","4","2","2","1","4","4","10.1","60.3","0","0","0","PC","PC","11.5163","0.006","3","qlp","20.21482","66.072201","38.616","0.038","-20.377","0.045","2459007.533082","0.009305","1.347999","0.000367","1.213","0.551","1.281925","0.037561","1180","34.5943","3.31744","0.608872","390.264","1238","8","177.504","0.988","4888","137.7","4.45","0.09","0.88","0.06","","","24,25","Found independently by A. Vanderburg + QLP faint-star search","2021-07-08","2021-07-08","2021-07-13"
"289264348","4011.01","","3","4","3","3","1","4","4","27.4","23.4","0","0","0","PC","PC","13.2395","0.013","1","qlp","24.601013","72.993169","-15.533","0.029","3.866","0.032","2459002.918766","0.004387","4.336023","0.000122","3.394","0.372","9.82682","0.013623","9010","12.5472","14.4394","","447.437","1281","16","764.591","11.5355","5815","122","4.1","","1.51","","","","18,19,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"280315875","4012.01","","3","4","3","3","1","4","4","75.5","138.8","0","0","0","PC","PC","13.3507","0.006","1","qlp","41.39883","66.359231","-16.957","0.022","-22.559","0.033","2459008.739016","0.000954","1.825438","0.000011","1.77","0.096","23.342749","0.012278","21270","11.3085","11.6945","","186.22","1029","37","245.737","1.357","4324","122","4.49","","0.77","","","","18,19,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"279265701","4013.01","","3","4","3","3","1","4","4","27","16.5","0","0","0","PC","PC","13.0217","0.009","1","qlp","25.79114","70.914425","3.42","0.028","-5.921","0.029","2459009.100237","0.003306","2.632443","0.000086","4.036","0.405","4.090062","0.005106","3760","4.70317","14.7429","","1432.03","1713","10","851.105","12.5925","5407","122","3.64","","2.42","","","","18,19,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
